1254700800,0.000763924432595
1254787200,0.000884540879057
1254873600,0.00105039810088
1254960000,0.001084281175795
1255046400,0.001200451369715
1255132800,0.001120423071752
1255219200,0.001153375931351
1255305600,0.001102049812652
1255392000,0.001128782833471
1255478400,0.001135563580205
1255564800,0.001170055928673
1255651200,0.001244911424552
1255737600,0.001241372461393
1255824000,0.00122546016029
1255910400,0.001247987619963
1255996800,0.001233486696846
1256083200,0.001210624440086
1256169600,0.001219809709685
1256256000,0.001257165845318
1256342400,0.001273204145553
1256428800,0.001288078830424
1256515200,0.001266223488446
1256601600,0.001263216401602
1256688000,0.001284554516494
1256774400,0.001265550451169
1256860800,0.001255634660539
1256947200,0.001246618547191
1257033600,0.001219110780597
1257120000,0.001256139381226
1257206400,0.001273204145553
1257292800,0.001306182160164
1257379200,0.001306182160164
1257465600,0.001286190176079
1257552000,0.001279672403865
1257638400,0.001260477721056
1257724800,0.001260477721056
1257811200,0.001235757890314
1257897600,0.0012994607238
1257984000,0.001340931947704
1258070400,0.001355344121873
1258156800,0.001286190176079
1258243200,0.001235757890314
1258329600,0.001189117199391
1258416000,0.001178008929308
1258502400,0.001105680988921
1258588800,0.001072742681213
1258675200,0.001077330805197
1258761600,0.001063693996511
1258848000,0.001059221048841
1258934400,0.001000380144455
1259020800,0.000926818417736
1259107200,0.000900341229326
1259193600,0.00089713455224
1259280000,0.000860392683221
1259366400,0.000848802763702
1259452800,0.000829263033942
1259539200,0.000823838593543
1259625600,0.000810596112381
1259712000,0.000795253924578
1259798400,0.000770932751536
1259884800,0.000745845639786
1259971200,0.000748055056852
1260057600,0.000732836958433
1260144000,0.000718220536798
1260230400,0.000700265400587
1260316800,0.000686907542245
1260403200,0.000670465973852
1260489600,0.000665158972995
1260576000,0.000639836201932
1260662400,0.000617882762925
1260748800,0.00061486623585
1260835200,0.00061486623585
1260921600,0.000622459586811
1261008000,0.000613372752756
1261094400,0.000616370808679
1261180800,0.000630238860528
1261267200,0.000627104720217
1261353600,0.000627104720217
1261440000,0.000633404485771
1261526400,0.000633404485771
1261612800,0.000633404485771
1261699200,0.000633404485771
1261785600,0.000633404485771
1261872000,0.000633404485771
1261958400,0.000633404485771
1262044800,0.000633404485771
1262131200,0.00064298757748
1262217600,0.000688785877134
1262304000,0.000718220536798
